1884	1
1507	2
605	3
882	4
149	5
918	6
453	7
683	8
4117	9
2297	10
3680	11
99	12
4750	13
346	14
616	15
833	16
275	17
23	18
1802	19
15	20
2624	21
176	22
212	23
383	24
2452	25
1802	26
1083	27
999	28
160	29
5509	30
1663	31
503	32
1378	33
4159	34
160	35
1041	36
1691	37
2976	38
3939	39
2610	40
158	41
1547	42
1367	43
138	44
97	45
3350	46
1682	47
1064	48
1854	49
1854	50
4598	51
3553	52
2345	53
51	54
529	55
436	56
436	57
1148	58
384	59
3383	60
1515	61
3641	62
5427	63
1404	64
248	65
248	66
2478	67
248	68
2987	69
2987	70
2151	71
2656	72
2482	73
2482	74
510	75
1345	76
120	77
255	78
172	79
168	80
94	81
2952	82
2952	83
114	84
2771	85
5114	86
1729	87
195	88
293	89
1410	90
159	91
1297	92
32	93
1934	94
3222	95
2061	96
3323	97
872	98
5077	99
4333	100
354	101
25	102
1259	103
3566	104
47	105
3287	106
472	107
1015	108
1434	109
2050	110
682	111
365	112
52	113
534	114
3615	115
5939	116
4327	117
1019	118
970	119
77	120
780	121
2732	122
2804	123
477	124
403	125
3583	126
477	127
3069	128
3331	129
5314	130
4812	131
3682	132
4939	133
4353	134
3172	135
2791	136
1802	137
5749	138
2017	139
2572	140
2957	141
2031	142
1951	143
164	144
14	145
39	146
53	147
1019	148
4891	149
5671	150
67	151
4094	152
788	153
788	154
1727	155
2201	156
378	157
378	158
378	159
5562	160
428	161
3159	162
1651	163
1788	164
1053	165
1053	166
41	167
209	168
2747	169
2641	170
2407	171
827	172
2641	173
3620	174
3305	175
3766	176
297	177
1182	178
297	179
4681	180
848	181
6194	182
3756	183
1730	184
2144	185
4025	186
827	187
1343	188
115	189
1383	190
2447	191
3396	192
491	193
884	194
842	195
1209	196
234	197
473	198
1386	199
49	200
2484	201
2484	202
2341	203
2341	204
912	205
836	206
4659	207
83	208
4790	209
3365	210
4392	211
3718	212
5036	213
1081	214
2090	215
1509	216
1509	217
3428	218
115	219
115	220
115	221
121	222
1152	223
283	224
2427	225
775	226
523	227
203	228
284	229
2134	230
1160	231
1910	232
1160	233
831	234
831	235
269	236
2183	237
645	238
2412	239
3297	240
2307	241
313	242
5947	243
4343	244
4456	245
4178	246
1245	247
1705	248
5180	249
2012	250
2255	251
2662	252
4808	253
2511	254
2931	255
3271	256
1604	257
17	258
1467	259
631	260
201	261
768	262
1477	263
1473	264
216	265
85	266
2994	267
206	268
2252	269
750	270
2252	271
36	272
2240	273
48	274
2741	275
215	276
386	277
16	278
2238	279
791	280
467	281
2968	282
1060	283
4602	284
3452	285
5857	286
748	287
1058	288
6094	289
4491	290
2440	291
151	292
2416	293
1822	294
3032	295
4010	296
55	297
55	298
2868	299
158	300
880	301
1463	302
1126	303
3258	304
350	305
123	306
371	307
517	308
86	309
1	310
660	311
1243	312
4914	313
1257	314
72	315
679	316
932	317
1080	318
2667	319
385	320
2211	321
1	322
3453	323
106	324
195	325
1493	326
440	327
4539	328
2042	329
4	330
3861	331
